Model,MinTotalImprovement,MedianTotalImprovement,MaxTotalImprovement
LS_GMM_4_1.0_1000,0.0,0.298856906762154,16.661826753898975
LS_VAE_4_1.0_1000,0.0,0.29747968599366476,16.133991561469742
KDE_VAE_b=1e-5_D=5,0.0,0.2965793819618644,1.7110266159695817
LS_GMM_20_0.1_10000,0.0,0.29059358215121883,18.42558896763072
KDE_VAE_b=1e-5_D=8,0.0,0.28571428571428564,2.224415844605134
LS_VAE_4_1.0_10000,0.0,0.2851263962375073,15.433627713909909
LS_GMM_4_1.0_10000,0.0,0.285084699077262,17.420269554671087
LS_AE_4_1.0_10000,0.0,0.285084699077262,17.444184417758493
KDE_VAE_b=1e-1_D=8,0.0,0.27932960893854747,0.4517539514526256
LS_GMM_20_1.0_1000,0.0,0.2775941837409121,14.957038656667976
LS_GMM_4_1e-05_1000,0.0,0.2719797596457938,12.752728223224205
LS_KMeans_20_1.0_10000,0.06430868167202572,0.26556016597510373,13.780085751866213
LS_GMM_4_1e-05_10000,0.0,0.26167194601294586,27.695843708101897
LS_GMM_20_1.0_10000,0.0,0.255731922398589,16.15449001554466
LS_KMeans_30_1.0_10000,0.027777777777777783,0.2529056252905625,16.40388787345621
VAE_IAF,0.04575911096584409,0.24916943521594684,0.5571030640668525
KDE_VAE_b=1e-3_D=3,0.0,0.22857142857142856,0.8379888268156422
LS_GMM_30_1.0_1000,0.0,0.22339800117577888,15.819681932320933
LS_VAE_30_0.1_10000,0.03215434083601286,0.2180232558139535,13.196705611951733
LS_VAE_20_0.1_10000,0.08849557522123894,0.20746887966804983,4.615973951350316
LS_GMM_30_1.0_10000,0.0,0.20023557126030622,16.021250064057668
VAE-dynamic-beta0.1-z5_Radius,0.0,0.19999999999999998,22.0
VAE-static-beta1e-06-z5_Radius,0.0,0.19999999999999998,10.119288512538814
VAE-static-beta0.5-z13_Radius,0.0,0.19999999999999998,4.0
VAE-static-beta0.5-z34_Radius,0.0,0.19999999999999998,3.4
VAE-dynamic-beta0.5-z21_Radius,0.0,0.19999999999999998,23.0
VAE-static-beta1e-06-z13_Radius,0.0,0.19999999999999998,22.0
VAE-static-beta0.5-z21_Radius,0.0,0.19999999999999998,2.1999999999999997
VAE-static-beta0.999-z21_RL,0.0,0.19999999999999998,7.000000000000001
VAE-dynamic-beta0.1-z13_Radius,0.0,0.19999999999999998,24.0
VAE-static-beta0.999-z8_RL,0.0,0.19999999999999998,7.000000000000001
VAE-static-beta0.999-z13_RL,0.0,0.19999999999999998,7.000000000000001
VAE-dynamic-beta0.5-z13_Radius,0.0,0.19999999999999998,26.0
VAE-static-beta0.001-z13_RL,0.0,0.19999999999999998,6.0
VAE-dynamic-beta0.5-z21_RL,0.09999999999999999,0.19999999999999998,7.3999999999999995
VAE-static-beta1e-06-z13_RL,0.0,0.19999999999999998,11.0
VAE-static-beta1e-06-z34_RL,0.09999999999999999,0.19999999999999998,5.0
VAE-static-beta1e-06-z8_Radius,0.0,0.19999999999999998,7.000000000000001
VAE-dynamic-beta0.8-z21_RL,0.0,0.19999999999999998,8.0
VAE-dynamic-beta0.8-z8_RL,0.0,0.19999999999999998,10.0
VAE-static-beta0.8-z8_RL,0.0,0.19999999999999998,1.4999999999999998
VAE-static-beta0.5-z8_Radius,0.0,0.19999999999999998,3.3
VAE-dynamic-beta0.001-z34_Radius,0.0,0.19999999999999998,23.0
VAE-static-beta0.5-z5_Radius,0.0,0.19999999999999998,8.0
LS_VAE_4_0.1_1000,0.03215434083601286,0.1793062904174015,6.0111716574708325
KDE_VAE_b=1e-1_D=4,0.0,0.17142857142857143,1.2162606385263
KDE_VAE_b=1e-3_D=2,0.0,0.16442451420029897,0.49278518921862235
LS_VAE_30_0.1_1000,0.03215434083601286,0.16113482991323508,3.2752346293813446
LS_VAE_20_0.1_1000,0.03215434083601286,0.15767634854771784,7.431526527485156
LS_VAE_4_0.1_10000,0.0,0.15713621571362155,6.562921712987479
KDE_VAE_b=1e-1_D=7,0.0,0.15503875968992245,0.3811598148652328
LS_VAE_13_0.1_10000,0.027777777777777783,0.15434681543468157,9.902317563685116
LS_VAE_13_0.1_1000,0.06430868167202572,0.15180265654648956,7.610051075314736
KDE_VAE_b=1e-5_D=3,0.0,0.15037593984962402,0.5586592178770949
KDE_VAE_b=1e-5_D=2,0.0,0.14245014245014243,1.520912547528517
CNN_VAE,0.045605306799339995,0.13022648083624,0.15700483091788
VAE_ConvolutionalFlow,0.060240963855421686,0.11792452830188678,0.2101127434233003
CNN_BVAE,0.0393864013267,0.11411149825783995,0.18115942028985998
KDE_VAE_b=1e-3_D=4,0.0,0.11363636363636363,1.140684410646388
KDE_VAE_b=1e-1_D=3,0.0,0.11210762331838564,0.8108404256841999
KDE_VAE_b=1e-1_D=2,0.0,0.11173184357541899,0.8108404256841999
VAE-dynamic-beta0.8-z34_RL,0.09999999999999999,0.09999999999999999,8.0
VAE-static-beta0.8-z21_RL,0.09999999999999999,0.09999999999999999,2.3
VAE-static-beta1-z8_RL,0.0,0.09999999999999999,31.0
VAE-dynamic-beta0.8-z21_Radius,0.0,0.09999999999999999,24.0
VAE-dynamic-beta1-z5_RL,0.0,0.09999999999999999,24.0
VAE-static-beta1-z5_RL,0.0,0.09999999999999999,28.000000000000004
VAE-static-beta0.8-z34_RL,0.09999999999999999,0.09999999999999999,1.0
VAE-dynamic-beta0.999-z34_RL,0.0,0.09999999999999999,22.0
VAE-static-beta0.999-z34_RL,0.0,0.09999999999999999,6.0
VAE-static-beta1-z13_RL,0.0,0.09999999999999999,27.0
VAE-dynamic-beta0.8-z34_Radius,0.0,0.09999999999999999,25.0
VAE-dynamic-beta1e-06-z5_Radius,0.0,0.09999999999999999,23.0
VAE-dynamic-beta1-z13_RL,0.0,0.09999999999999999,22.0
VAE-dynamic-beta0.999-z21_RL,0.0,0.09999999999999999,24.0
VAE-dynamic-beta0.8-z13_Radius,0.0,0.09999999999999999,25.0
VAE-static-beta0.999-z5_RL,0.0,0.09999999999999999,7.000000000000001
VAE-dynamic-beta0.999-z5_RL,0.0,0.09999999999999999,23.0
VAE-dynamic-beta0.999-z13_RL,0.0,0.09999999999999999,24.0
VAE-dynamic-beta0.999-z8_RL,0.0,0.09999999999999999,23.0
VAE-static-beta1-z21_RL,0.0,0.09999999999999999,27.0
VAE-dynamic-beta0.001-z8_Radius,0.0,0.09999999999999999,23.0
VAE-dynamic-beta1-z21_RL,0.0,0.09999999999999999,23.0
VAE-static-beta0.5-z5_RL,0.0,0.09999999999999999,0.5
VAE-dynamic-beta0.001-z13_Radius,0.0,0.09999999999999999,23.0
VAE-dynamic-beta0.001-z21_Radius,0.0,0.09999999999999999,26.0
VAE-dynamic-beta0.001-z5_Radius,0.0,0.09999999999999999,25.0
VAE-static-beta0.1-z5_RL,0.0,0.09999999999999999,0.19999999999999998
VAE-dynamic-beta1e-06-z34_Radius,0.0,0.09999999999999999,25.0
VAE-static-beta0.1-z8_RL,0.0,0.09999999999999999,0.19999999999999998
VAE-dynamic-beta0.1-z8_Radius,0.0,0.09999999999999999,25.0
VAE-static-beta0.1-z13_RL,0.0,0.09999999999999999,0.39999999999999997
VAE-dynamic-beta1e-06-z21_Radius,0.0,0.09999999999999999,25.0
VAE-static-beta0.1-z21_RL,0.0,0.09999999999999999,0.19999999999999998
VAE-dynamic-beta0.1-z21_Radius,0.0,0.09999999999999999,23.0
VAE-dynamic-beta1e-06-z8_Radius,0.0,0.09999999999999999,26.0
VAE-static-beta0.1-z34_RL,0.0,0.09999999999999999,1.0
VAE-static-beta0.5-z13_RL,0.0,0.09999999999999999,0.19999999999999998
VAE-static-beta0.5-z21_RL,0.0,0.09999999999999999,0.31622776601683794
VAE-dynamic-beta1-z34_RL,0.0,0.09999999999999999,20.0
VAE-dynamic-beta1e-06-z13_Radius,0.0,0.09999999999999999,24.0
VAE-static-beta0.5-z34_RL,0.0,0.09999999999999999,0.6
VAE-static-beta1-z34_RL,0.0,0.09999999999999999,28.999999999999996
VAE-static-beta0.8-z5_RL,0.09999999999999999,0.09999999999999999,1.5811388300841898
VAE-dynamic-beta0.8-z5_RL,0.0,0.09999999999999999,11.0
VAE-dynamic-beta0.8-z5_Radius,0.0,0.09999999999999999,27.0
VAE-dynamic-beta0.8-z8_Radius,0.0,0.09999999999999999,27.0
VAE-static-beta0.8-z13_RL,0.09999999999999999,0.09999999999999999,1.9
VAE-dynamic-beta0.8-z13_RL,0.0,0.09999999999999999,8.0
VAE-dynamic-beta1-z8_RL,0.0,0.09999999999999999,22.0
KDE_VAE_b=1e-1_D=6,0.0,0.08620689655172413,0.38022813688212925
KDE_VAE_b=1e-1_D=5,0.0,0.08571428571428572,0.5714285714285713
